575000,3,2,1800
450000,2,1,1120
817250,3,2.5,2980
440000,4,2.25,2600
526000,2,2,1550
762500,3,2.25,3330
325000,4,2.5,2200
840000,4,3.5,3840
377500,2,1,840
212500,3,1.5,1270
749400,4,2.5,3240
663000,3,2.5,2480
1476000,3,2.25,4470
261000,3,1,1780
515000,4,2.5,1850
410000,3,2.25,2200
336000,3,2.25,2760
440000,2,1,1090
908950,4,2.75,3090
554000,2,1,820
387000,3,2.25,1445
268643,4,2.25,1810
514000,3,1.75,1620
420000,2,1.75,1060
199000,3,1.75,1050
225000,3,1,1010
320000,4,2.5,2050
204995,2,1,970
376000,3,2,1540
705000,4,2.75,3000
725995,4,2.5,3190
285000,4,2.5,1870
285000,4,2.5,2200
731000,4,2.5,3070
1564350,4,3.75,3730
510000,4,2.5,2440
620000,2,1,990
1110000,3,4,4160
796000,4,3.5,3670
255000,3,1.5,910
807000,3,2.5,1940
315000,4,2.5,1780
637000,3,2.25,2200
2725000,4,4.25,6410
490000,3,2,2070
253000,3,1.75,2040
325900,4,2.5,2320
425000,2,2,1440
215000,4,2.5,1700
315000,4,2.5,1700
724800,3,2,2050
295000,2,1,800
509007,3,1.75,1800
306000,5,2,1460
205000,3,1.75,1290
275000,3,1.5,1900
685000,3,1.75,1480
465000,4,2.5,2090
560000,4,2.25,1950
458500,3,1.75,1250
354000,3,1,990
441000,3,2.5,2740
194000,3,1.75,1260
316500,4,2.5,2150
524950,3,1.75,1750
1052000,3,2.25,2880
925000,4,2.25,2590
780000,3,1.75,2430
241000,2,2,1470
519000,3,2.75,2020
286000,2,1,610
400000,3,2,3000
255000,2,1,920
152000,3,1.75,1070
599000,4,2,3410
330000,4,2.5,1820
461000,2,1,1060
620000,5,2.5,3070
352500,4,2.5,2300
435000,3,2,1610
725000,5,2.75,2830
300000,3,1,970
252000,3,2.5,1680
464625,4,2.75,2040
340000,3,1,1450
1325000,4,2.25,2870
455000,5,2,1870
495000,4,3.5,2490
925000,4,2.5,3350
587000,4,2.75,3190
524000,3,1.75,1560
1030000,4,2.5,2750
176000,2,1,920
249900,2,1,1140
499500,3,2.5,2520
600000,5,3.5,3150
294000,4,2.5,2040
272000,4,2,1780
390000,3,2.5,2240
700000,4,2.5,3270
635000,5,2.75,3110
920000,4,1.5,1850
500000,3,1.75,1570
263500,2,1,750
975000,4,2.25,2240
575000,3,2.5,1870
822000,4,2.5,2683
300000,3,1,1490
487600,4,2.5,2340
500000,4,2,1700
680000,2,2,1450
419000,3,2.5,3310
450000,4,1.75,1520
650000,5,1.75,1260
550000,3,1.75,1840
330000,4,2,1750
282510,4,1,1450
2385000,4,4,6330
230000,2,2,1260
750000,4,1.75,2100
321000,4,2.5,2430
2196000,4,3.25,4250
245000,4,2,1830
510000,2,1,1310
751000,4,3.25,3090
675000,4,2.5,2560
295000,3,1.75,1930
312000,2,1,1460
730000,3,3,3460
762500,5,3.5,3290
150000,3,1,820
270000,3,1,1480
400000,4,2,1420
650000,3,2.5,2790
530000,2,1.5,1390
248000,3,1,950
760000,4,3.5,3000
199000,4,1,1280
240000,2,1,870
415000,3,1.5,1360
228000,3,1,1000
525000,4,2.5,2740
399950,3,1.75,1560
781000,4,2.5,2590
827000,3,2.5,1850
525000,5,2.25,2500
671300,4,2.5,3280
175000,2,1,670
1100000,5,2.75,2890
800000,5,2.5,3000
329950,4,2.5,1920
445000,4,3.25,1960
237000,3,1.75,2000
1112500,6,4,3600
438900,4,2.5,2740
1280000,9,4.5,3650
600000,4,2.5,2310
670000,4,2.5,2095
519000,2,2,1560
320000,3,2.25,1880
270000,2,1.5,840
1000000,3,2.5,2730
330000,1,1,860
657500,3,2,2320
450000,3,1.75,1540
150000,3,1,890
792500,4,2.5,4290
540000,3,2.5,1950
229900,3,1,1010
533000,4,2.5,2830
239000,4,1.75,1500
713900,3,2.5,3370
427500,4,2.5,3160
302000,3,1,1110
1150000,3,2.5,3830
555000,3,2.5,3160
495000,3,2.25,2100
495000,3,1.5,2240
340000,2,0.75,1060
464950,4,2.25,2350
320000,4,2.5,1940
440000,1,1,1160
686000,3,1.5,1840
555000,4,1.75,2260
361500,2,1,840
1240000,5,3,2830
154950,4,1,1600
247200,3,1.75,1370
250000,3,2.25,1960
590300,3,1.5,1470
541125,5,2.75,2740
310000,2,2.5,1090
704111,4,2.75,2460
277500,3,2.25,1820
325000,4,2.75,1960
289200,3,2.25,1760
185000,1,1,720
1445000,4,3.5,3470
420550,4,2,1370
603000,4,2.25,2370
345000,3,1,1390
650000,3,2,1840
589950,5,3,2790
309950,2,2.25,1460
775000,3,2.5,2620
590000,4,1.5,2230
863500,4,3,3250
517500,3,1,1190
700000,3,3,2090
699000,3,2.5,2580
350000,3,2.5,2100
795000,4,2.5,3160
543000,3,2.5,2090
325000,3,2.5,1570
337500,3,1,1020
425000,2,1,1300
780000,3,2.5,2110
259000,2,1,1210
524400,4,1.75,1990
260000,3,2,1630
273000,2,2,1384
639900,4,2.5,3380
420000,4,2.5,2480
510500,3,1,1270
290000,4,1,1010
226000,3,1.75,1490
300000,2,1,820
407450,3,2,1810
390000,4,2.25,3060
1058800,6,2.75,2980
610000,3,2.5,3440
239975,3,2.5,1820
375000,3,2.5,2320
742500,4,2.5,2620
450000,4,1.75,2190
300000,3,2.25,1780
216600,3,1.75,2200
525000,3,1.75,1600
455000,4,2.25,2450
390000,4,2.25,2680
450000,3,1.75,1850
382000,4,1,1740
287000,3,2.25,1490
460000,4,2,1960
435000,3,2.25,1380
575000,2,1,1510
626700,3,1.5,1410
352000,4,1.5,1440
650000,3,1,920
197000,3,1,1090
340000,8,2.75,2790
560000,3,2,1840
354000,3,1.75,1340
670000,4,2.5,2570
769000,4,3.5,3010
650000,4,2.5,2160
650000,3,1.75,2140
289950,4,1.75,2090
300000,3,1.75,1810
471000,4,1.75,1760
639000,4,2.5,2500
287000,2,1,930
740000,4,2.5,3030
499922,3,2,1460
675000,4,2.5,2940
738515,5,2.75,3360
445000,3,1.75,2110
1039000,4,2.25,2740
346000,2,1,1070
450000,3,2,1680
350000,4,2.5,2260
2400000,4,3.5,5860
594950,4,2.25,2380
1695000,5,3,3320
219000,2,1,1050
450000,4,2.5,2070
402000,4,2.25,1790
275000,2,1,840
421500,3,1.5,990
560000,3,3,4120
314000,3,1.75,1620
287000,4,2,1340
277000,4,1,1500
337500,2,1,1300
792000,4,2.75,3100
435000,3,2.5,3380
313100,4,2.5,2660
575000,3,2.25,1700
510000,4,2.5,1840
299950,2,1,890
1028000,3,3,2800
364000,4,1.75,2010
335000,3,1,1380
219950,3,1,1210
215000,3,2,1280
640000,4,2.5,4090
535000,3,1,1580
253000,4,2,1910
650000,2,2.5,1740
672000,3,2.25,1130
606000,3,1.75,1970
292000,3,2.25,1780
289950,3,2,1670
257500,4,1.5,1360
380000,3,2.5,1840
360000,3,1.75,1255
269500,3,1.75,1840
449000,4,2.5,2960
375000,4,1.5,1430
2200000,5,4.75,5990
810000,4,2.5,3480
994000,5,3.25,4260
275000,5,2.25,1820
300000,2,1,1290
380000,5,2.5,2130
200000,3,2,1170
635000,3,3.5,1730
280000,2,1,880
574000,3,2.5,2380
1050000,4,1,1330
545000,3,2.25,1780
271950,3,1.5,1220
630000,5,1.75,2490
400000,2,1,1180
334000,4,2.5,2310
332500,4,2,1440
525000,2,1.5,1620
408000,3,2.5,2620
846450,4,2.5,3710
411100,3,1.5,1040
409124,5,3.25,3320
335950,2,1.5,800
480000,5,2.5,2040
280000,2,1.75,1960
668000,4,2.5,2670
750000,4,2.5,2930
394475,2,1,830
848000,5,1.75,2290
675000,3,1.5,2510
175000,3,1,1280
560000,4,1.5,1810
538888,5,2.75,2080
359000,4,1.75,1680
300000,3,2.25,1660
273000,3,2.5,1650
670000,3,2.5,1420
530000,4,2.25,2240
625000,3,1.5,1230
248000,3,1,1260
533000,3,2.5,2060
549950,4,3.5,3090
485000,4,1.75,3220
353500,3,2.5,2020
435000,2,1.75,1910
241000,3,1,1150
885000,4,2.75,2730
799200,6,3,2890
760000,3,2.5,2280
270000,2,1,1040
675000,4,1.75,2440
499000,3,2.5,1720
1202500,3,2.5,3430
320000,4,2.5,2570
890000,4,3.25,4360
275000,4,2.75,2060
490000,4,2.5,3020
550000,3,2.5,2340
390000,5,2,2400
277000,3,2.25,1610
236000,3,1.75,1090
265953,3,1.75,1470
545000,3,2.25,1670
535000,3,2.5,1850
1450000,3,2.75,3940
490000,4,3,2330
319950,4,2.5,2020
625000,3,1.5,1300
248000,3,1,1180
475000,3,1.75,1320
410000,6,2.75,2520
670000,3,2.5,1680
430000,3,2.5,2000
313000,2,1,1180
950000,3,3.25,3330
751750,2,2,1880
760000,4,2.5,2990
310650,3,1.75,1510
367500,4,3,3110
580000,4,2.5,2150
580000,3,2.25,1900
665000,4,2.5,2720
239950,3,2.25,1560
470000,4,2.5,1990
733000,3,1.75,1740
250000,4,2,2130
402000,4,1.75,1510
295000,5,3.5,2100
355000,5,2.5,2344
289000,3,1.5,1970
376000,3,2.25,1470
212700,2,1,940
325000,3,1.75,1780
415000,4,2.5,2230
935000,3,2.5,3570
372000,3,2.5,1920
240000,3,1.5,1290
334950,3,1.75,1880
426500,4,2.5,2960
430000,2,1.75,1840
400000,3,1.5,1890
455850,3,2.25,1820
1965221,4,3.5,4370
400000,3,1.75,1530
397500,3,1,1030
755000,3,2.5,2000
287000,5,1.5,1730
480000,4,2.5,3620
490000,3,2.5,2040
365000,3,2.5,2640
260000,3,2.5,1600
505000,4,1,1480
260000,2,1,700
430000,2,1,700
905000,4,2.5,3520
440000,3,2,1650
439500,4,1,1360
270000,3,2,1350
306500,3,2.5,1970
380000,3,2,1470
215000,4,1.75,1610
299900,2,1,810
1450000,4,3.5,2820
239950,3,1,1900
494000,4,2.5,1830
317500,4,1.5,1730
670000,4,2.5,2110
650000,3,2.5,3060
852000,4,2.5,2620
250000,2,1.5,1088
264950,3,1.5,1400
582500,2,2,1540
384000,3,2.5,1540
817000,3,1.5,2310
320000,4,1.75,1730
445800,4,2.25,2070
263300,2,1,900
215000,3,1,860
842500,5,4,2980
850000,5,4,2980
386000,5,2.5,2740
251100,4,2.5,1790
435000,3,1.75,1750
870000,4,4,3610
800000,6,1,1430
555000,3,1.75,1570
280000,2,1,2280
356000,3,1,940
675000,4,2.5,2920
605000,4,2.25,2260
690500,5,2,2000
437000,2,1.75,1440
850000,5,2,2310
350000,4,2.25,2300
480000,2,2.25,1490
379500,3,2.25,1830
600000,5,4.5,4440
1436000,4,3.5,4970
303000,2,1.5,1000
800000,4,2.5,4940
549000,2,2,1980
324950,3,2.5,1560
170000,2,1,870
178000,3,1,840
144000,3,1,1250
1580000,4,2.75,3120
258000,2,1,750
345000,3,1.75,710
470000,3,1.75,2290
2903000,5,2.5,3750
350000,3,1.5,980
225500,2,1.75,1590
473000,2,1,940
279000,3,1.75,1750
470000,3,1,1460
565000,3,1.75,1540
695000,3,2,2560
315000,3,1.75,1660
529000,3,2.5,1880
750000,5,3.75,3500
481500,3,2.25,1840
211000,3,2,1060
455000,3,2.25,1790
238950,2,1,810
722500,4,3.5,2600
795000,4,2.5,3230
327500,4,2.25,2240
585000,4,3,3400
775000,4,2,3140
645000,4,2.5,2780
445000,4,2.75,2320
257950,3,1.75,1370
375000,5,1.75,2230
245000,3,2.5,1610
725000,3,2.5,3410
702000,4,2.5,2810
330000,3,1.75,1850
940000,3,1.5,1790
354500,3,1,1150
279950,4,2.75,2420
284000,3,2.25,1580
480000,5,2,1760
647500,5,2,1760
625000,3,2.5,2750
152000,3,1,920
322000,3,1,960
445000,3,1.75,1120
595000,3,1,1560
165000,3,1,1380
278500,4,2.5,1940
517500,3,1.75,1810
343566,2,1,1100
286285,4,2.25,1980
474905,4,1.5,1340
550000,3,1.75,1680
286000,4,2.5,2060
900000,3,3.25,2620
449950,3,2.25,1610
259000,4,1.5,1490
340000,3,2.25,1900
785000,4,2.5,3440
490000,2,1,1840
344950,4,2,2330
950000,3,2,2250
810000,4,1.75,2000
998160,2,2.5,3010
377000,3,1.75,1680
595000,3,2,1530
313300,2,1,970
360000,5,1.75,1550
188000,3,1.75,1660
755000,3,2.5,3680
1289000,5,3.5,3210
455000,3,1,1480
817500,5,3.5,3600
550000,3,2.25,1700
260000,3,1.75,1680
320000,3,2,1550
1153000,3,3.25,3780
362000,4,2.5,2360
503500,3,2.5,1810
653000,3,2.5,2290
760000,4,2.75,3370
775000,4,1.75,2090
1339000,4,3.75,2130
417500,5,1.75,2060
525000,3,1.5,1560
217000,2,1,730
525000,4,2.75,2910
442500,4,2.25,2490
525000,4,1.75,1710
425500,4,1.75,1520
710000,3,2.75,2930
545000,4,3,3160
410000,5,2.75,2910
245000,3,2.25,1700
194900,2,1,810
284000,4,2.5,2000
280000,2,1.75,1894
280000,3,1.75,2080
360000,4,2,1730
405000,2,1,720
865000,4,2.5,3560
483300,4,2,1210
355000,4,2.5,2130
274950,3,2.25,1570
1925000,3,4.5,3950
755000,3,3.25,3450
1940000,4,5.75,7220
309212,3,1.75,1150
219950,3,2.25,1500
690000,3,2.5,1300
250800,3,1.75,1290
557500,3,2,2510
941000,4,1.75,2320
3650000,6,4.75,5480
305000,4,2.75,2030
815000,4,1.5,2060
1015000,3,2.5,2920
1240000,4,3,3330
535000,3,2.5,2110
775000,3,1,1175
255000,3,2,1590
327000,2,1,1070
560000,4,2,2720
1339000,4,3.5,2980
199500,3,1.75,1160
760000,4,2.5,3580
439000,3,2.25,3020
527000,4,2.25,2380
199950,3,2.75,2270
254000,3,2.25,1660
393000,2,1,830
585000,5,2.25,2480
450000,2,2,1900
565000,2,1.75,1670
330000,5,2.25,2000
870000,3,2,2320
585000,4,2.5,1860
500000,3,2.5,2110
225000,3,2,1400
295000,3,2,1400
775000,3,2.75,2850
280000,3,1,1370
539000,3,2.5,2170
567500,3,1.75,2570
442500,4,2.25,1970
598200,5,3.75,2980
610000,4,2.5,2300
544900,3,2.5,1990
557500,4,2.5,2390
532500,3,2.5,2160
1350000,4,3.25,3300
750000,3,2,1840
530000,3,2.5,2030
346100,3,2.5,1400
260000,4,2.25,2320
365000,3,1.75,1410
615000,3,2,1860
318400,4,2.5,1820
498500,4,2.5,1910
450000,3,1.75,1540
200000,3,2,1430
234000,3,1,1010
121800,2,1,940
805000,3,2.75,2600
410000,4,2.25,2060
475000,3,2.5,1920
1337500,4,2.5,2900
269000,1,1,1020
573000,4,2.25,2150
330000,3,2.5,1660
252750,4,1,1230
745000,2,2.5,2170
280000,3,2,1280
535000,4,2.5,2240
580000,4,1.5,1780
301000,3,1.75,1840
600000,4,1.75,1740
538900,5,3,3040
366000,3,2.5,2370
303000,4,2.5,2100
432000,3,2.25,1470
300000,2,1.5,1300
908800,3,3,3420
500000,3,1.5,1190
254000,5,2,2080
470000,5,1.5,2180
480000,3,2,1460
536000,3,1.75,1530
1349000,4,3.5,4740
550000,3,2.25,1980
260000,3,1.75,1710
284900,2,1.5,1160
740000,3,2.5,2200
425000,2,1,1170
230000,3,1,1120
675000,3,1.5,1710
267500,3,1.75,1650
814000,4,2.5,2840
1250000,4,3,3310
460000,3,2,1860
445000,3,2.5,2250
715000,3,2.5,2890
425000,3,1.75,2120
370000,4,2.5,2130
302000,2,1.75,1170
453000,4,1.75,2120
290000,3,1.75,1280
1035000,4,2.5,3170
925000,4,2.25,2260
600000,3,1.75,2930
354000,3,1.5,1060
204950,4,1.75,1740
675000,4,2.5,2990
995000,4,3.25,3530
800000,5,2,2960
472500,3,2.5,1650
549950,4,2.5,2720
575575,3,1.75,1516
545000,4,3.25,4386
340000,3,2.25,2580
225000,3,1,960
299950,2,1.75,1460
829900,4,3.5,3840
340000,4,2.5,2090
515000,4,2.25,2470
601000,4,2.5,2090
470000,3,2.5,2070
371500,3,1,1650
550000,3,1.75,1880
242550,4,2.5,2060
367500,3,1.5,1410
359000,4,3.5,2770
204900,3,2,1390
850000,4,2.75,5440
187000,3,1.5,1280
326000,3,2.75,1720
340000,3,2.75,1720
330000,6,2.25,3040
782000,4,3.5,3780
612000,4,2.5,2670
400000,3,2,1350
941500,5,3.5,3490
313000,2,1.5,870
735000,4,2.25,2410
471000,3,1.75,1640
350000,3,1,1540
530000,4,2.5,2370
415000,4,3,1830
639500,4,2.25,2330
580379,4,2.75,2240
378000,2,2.5,1700
265000,3,2.25,1750
212000,3,1.75,1100
400000,4,3,2320
750000,4,2.5,2540
384900,5,2.5,3090
176000,2,1,770
350000,3,2.75,2370
168000,3,1,1200
358000,4,2,2200
580000,3,2.75,2660
442500,3,1.75,1600
515000,2,2.5,1330
554000,5,2.5,3440
659000,3,2.5,2510
414999,4,2.5,2150
275000,3,1.5,1180
193000,2,1,680
525000,4,2.5,2840
424000,3,2.5,1820
455000,2,1,1070
463000,2,1,1250
1100000,4,2.5,2190
523000,3,1.75,3000
615000,4,1.75,2270
1515000,4,4,4500
870000,5,4,3400
710000,3,2.5,2830
215000,3,1,960
590000,2,1,1530
323000,5,2.5,2500
279000,4,2,1560
535100,3,2.25,2070
830000,5,2.25,2710
815000,4,2.5,3150
535900,3,2.25,1880
230000,3,1,1250
325500,4,1.75,2290
359000,3,2.25,1990
505000,3,2.5,2100
253905,3,1,940
369950,3,1.75,1640
350000,3,2.25,1860
650000,4,2.25,2100
295000,3,1.75,1500
620000,3,1.75,1680
1998000,2,2.5,3900
246000,3,1,1400
430000,3,2.75,2600
509990,3,2,1440
490000,4,1.75,1870
385000,4,2.75,2960
769000,4,2.5,2440
185000,2,1,1122
303500,3,1.5,1060
468000,4,2.5,2150
449950,4,2.5,3100
235000,2,1.5,880
520000,4,2.5,2490
203000,2,1,1080
657000,5,2.5,2530
275000,3,1,1200
540000,4,2.25,2850
455000,4,2.5,2950
458500,2,1.75,1160
549900,4,3.5,3420
750000,3,1.75,2240
235000,4,1.75,1450
286000,4,2.5,1820
2650000,4,3.5,4700
602000,4,1.75,2430
640000,3,1.5,1960
267000,3,1.75,1440
712000,4,2.5,2730
244500,2,1,910
301000,2,1,910
990000,4,2.5,2430
739999,4,2.75,3350
480000,4,1.75,2320
305000,3,2.5,1260
703300,3,2,1980
265000,4,1.5,1580
600000,4,2.5,2710
253000,3,1,1400
617950,4,2.5,2410
385000,4,3.25,1790
319000,3,2,1640
696000,3,2.5,1670
345000,2,1,970
380000,3,2.5,1610
647500,4,1.75,2060
725000,3,2.5,3570
269950,3,1.75,1400
875000,4,2.5,3470
299950,3,1,1210
1875000,4,3.25,3930
430000,2,1,990
495000,5,2.5,2200
275000,3,1.5,1510
333000,3,1,1620
247000,3,2.25,1580
204555,3,1.75,1260
432000,3,2,2190
175000,3,1.75,1230
556300,4,2.5,2030
286000,2,1,780
320000,2,1.5,1110
815000,3,2.5,2790
385000,4,1.75,1660
1039000,4,1,3410
350000,4,2.25,2390
277000,4,2.5,1850
415000,6,2,2500
295000,3,1,1000
969000,4,2,2450
339888,4,1.75,1440
269950,3,2.25,1660
1185000,3,2.5,2510
780000,4,2.5,3090
198000,3,1,860
350000,2,1,1220
350000,3,1,1010
319000,4,2.25,2390
311000,4,2.25,3340
394000,5,3.25,3620
1335000,5,2.25,4200
2700000,5,2.75,3831
396000,3,1,1980
809000,4,1.75,1790
480000,3,2,1580
535000,6,1.75,2460
425000,5,2.75,2110
408000,3,2.5,1470
1255000,4,2.5,3510
310000,1,0.75,520
292000,3,2.5,1950
217000,2,1,770
398500,4,2.5,2250
2250000,3,3,4040
700000,4,1.75,2360
585000,4,2.5,2330
399950,3,1,1720
235000,3,1.75,1900
212000,3,1,1040
310000,3,2,2070
539000,3,2,2070
390000,3,3,1550
560000,3,2.5,2020
800000,5,2.5,3320
1900000,4,3.25,4130
472000,5,2,2030
502550,3,1.75,1770
830000,4,3.25,3330
224950,4,2.5,2260
375000,3,2.5,1950
645000,3,2.5,2930
599000,3,2.75,1960
515000,4,2.5,2980
135000,2,1,780
485000,3,2.5,1650
890000,3,3.25,4030
215000,3,1,1010
299500,3,1,1190
800000,2,1,1050
275000,3,2.5,1560
256400,3,1.5,1490
310000,2,1,770
385000,1,1,620
203000,3,1.5,1200
285000,4,2,2120
473975,3,2.5,2330
320000,3,1.75,2000
599000,5,2.75,2820
580000,3,2,2040
269500,4,2.25,1700
274000,2,1,820
347000,2,1.75,1315
270000,3,1.75,1390
1430000,3,2,1890
220000,3,1.75,1460
243000,3,1,1480
457500,3,1.75,1840
340000,2,1.75,1880
657500,4,1.5,1910
332500,4,2.5,2220
340000,3,2,1410
350000,4,3,3380
428000,4,2.5,1950
515055,4,2.5,2400
450000,3,1.75,1560
190000,3,1,1040
1000000,4,2.75,3090
299000,3,2.5,1850
508000,2,1,1200
294000,4,2.25,2190
320000,2,1,1380
641000,5,2.75,3710
675000,3,2.5,2320
255000,3,1.5,1110
286651,3,2.5,1830
607500,4,2.5,2460
765000,3,1,1270
334950,4,1.75,1700
426000,3,1,1130
775000,3,1.75,1640
343000,2,1.5,1040
470101,4,2.5,2320
195000,3,1.5,1200
772500,4,1,1720
450000,3,1.5,2330
1437500,4,3.75,4410
525000,4,1.75,1650
280000,3,1.5,1370
270000,3,2.5,1770
406100,3,2.25,1410
332544,2,1.75,1710
110000,2,1,790
685000,6,2.25,2770
461000,4,1,1260
615000,3,2.25,2300
550000,2,1,1070
1060000,4,3.5,3850
685000,3,2.5,2320
1555000,5,2.5,2870
312000,4,2.5,1830
507500,3,1.75,1990
217000,3,1,1110
439000,3,2.25,1830
620000,6,3.5,3600
915000,4,2.5,3210
425000,4,2,1490
435000,2,1,990
305000,3,2.25,1646
276000,2,1,720
327500,3,2.25,2310
810000,3,2.5,2670
715000,3,3.25,3060
272000,3,1.5,1380
266000,2,1,700
543000,3,1.5,1710
400000,3,2.5,1450
509500,5,2.25,2060
495000,3,3.5,2380
424950,4,2.5,2760
230000,3,1,940
235000,4,1.5,1760
763000,3,2,1360
350000,3,1.75,2010
900000,3,1.5,2160
250000,3,1,930
225000,3,2.5,1020
255000,2,2,1360
161700,4,1.75,1720
336000,3,3,1790
410500,3,1,1150
502700,4,3.5,2710
505000,3,2.5,2400
250000,3,1,1660
570000,3,1,1660
349900,4,2.5,2290
465000,3,2.5,2870
625000,4,3.25,4240
655000,3,1.75,1800
469000,4,1.75,2960
355000,3,2.25,1980
596000,3,2.5,1730
790000,4,2.5,3020
885000,4,2.25,4470
1030000,4,3.25,2830
710000,4,1.75,2120
428040,3,2.5,2150
1370000,5,2.25,3510
546000,2,1,970
540000,4,1,1360
435000,3,2.5,1470
540000,4,2.25,3040
284000,2,1,860
208000,2,1,820
315000,3,1.75,1900
417500,2,1,1330
345000,3,1.75,1240
375000,3,2.5,1330
389800,3,1.75,1880
475000,3,1.75,1890
569000,4,2.25,2250
985000,5,4.25,4650
532000,3,2.5,1830
280000,2,1,720
435000,4,2,1960
223000,3,1,1220
390000,2,1,1800
315000,3,1.75,1340
612000,3,3,1740
591000,3,1.75,1680
800000,4,2.25,3220
225000,3,2,1610
589900,2,3,3160
565000,4,2.5,2520
650000,3,1.5,2120
499000,3,2.5,2090
280000,3,1,1330
649950,3,2.5,2420
420000,3,1.75,1510
319990,4,2.5,2120
265000,3,2,1850
482000,3,1.75,2300
452000,3,2.25,2600
1488000,4,4.25,5180
375000,2,1,1810
588000,5,3,2190
635000,4,2.5,2500
280500,4,2.5,1890
210500,2,1.75,2040
196500,3,2,1310
1395000,5,3.5,4010
475000,3,1.75,1780
550000,3,2.5,1980
1580000,3,3.25,3690
240000,3,1.75,1540
272000,3,1,1130
408506,3,2.75,2480
640000,3,2.5,2580
316000,4,2.5,2010
299000,4,2,2320
447500,2,2.25,1180
736500,4,2.5,3180
665000,4,2,2970
707000,5,2.5,3050
215000,4,1.75,1630
275000,3,2.25,1620
648000,4,2.25,2170
415000,4,2.5,2150
690000,3,2,1770
320000,4,2.75,2110
750000,3,1.75,1590
355000,3,2.25,1370
246000,3,1.75,1390
1155000,3,1.75,1640
744000,3,2.5,2670
1210000,3,3.75,5400
217000,3,2,1690
583000,3,2.5,2600
515000,2,1.5,1400
594000,4,1.75,2140
303100,3,1.5,1640
430000,3,1.75,1720
708000,5,3.25,3060
221000,3,1,1150
325000,3,2.5,2000
1295648,0,0,4810
385000,3,1.75,1560
359500,3,2.5,2070
433000,3,2,1920
525000,2,1,1000
356200,3,2,1690
595000,4,2,3090
560000,4,1.5,1790
2175000,4,3,4750
513000,4,2,2090
365000,2,1,680
368000,4,1.75,2100
870000,4,2.75,2840
225000,3,2.25,1470
1387000,4,4.5,4490
177000,3,1.75,1150
465000,3,1.5,1460
750000,4,2.75,3150
149000,3,1,1090
605000,3,2.5,2670
725000,3,2,2110
413900,4,2.25,1770
199950,3,1.5,1510
400000,1,1,530
870000,3,1.5,2420
292000,5,2.5,2490
225000,3,1,990
466750,4,2,1730
330000,2,1.5,1440
770000,7,2.25,3260
802500,4,2.25,1950
378800,5,2.5,2740
795000,3,2.75,2940
460000,3,2,1200
567000,3,2.5,2070
209950,3,1.75,1570
415000,2,1,1050
424500,4,1.5,1830
261000,2,1,970
365000,3,2.5,2200
631000,4,2,1930
3800000,5,5.5,7050
584000,3,2.5,1790
310000,3,1.75,1560
717000,4,2.5,2780
667000,3,1.5,1720
190000,3,1,1640
430000,3,2,1730
213000,2,1,740
475000,3,2.5,2280
649000,2,2.75,2090
715000,3,2.5,2550
845000,4,3.5,3350
390000,3,2.5,2770
390000,4,3,2860
328000,4,1.75,1990
239999,3,2.75,1740
225000,3,2,1460
920000,3,1.75,3670
940000,4,2.75,3270
465000,3,1,1210
241000,3,2,1770
307550,4,2.5,1980
490000,4,2.5,2650
647000,4,2.5,3040
780000,4,2.75,3640
517500,3,2.5,1810
295000,3,2,1380
560000,4,1.5,1810
319450,5,2,2250
1500000,4,3.25,3860
340000,4,3,2380
249950,3,1,1370
499950,3,1,1830
1038000,4,1.75,1440
750000,4,2.5,2510
875000,4,2.5,3230
678000,3,1.75,1670
360000,2,1,780
354900,3,1,1720
632000,5,2.5,2260
350000,3,1.75,1480
990000,3,4,2550
1650000,4,3.25,3920
481000,4,2.5,2286
485000,3,2.5,1500
477000,3,2.5,1740
560000,5,2.5,2880
600000,6,3,2600
622500,5,2.75,3320
410000,2,2.25,1660
318200,3,2.5,1990
289000,3,2,1680
263000,3,1.75,1570
240000,3,1,1150
281500,3,1,1270
587206,3,3.5,1890
482000,2,2.25,1350
485000,3,1.75,1650
309000,3,2.5,1450
221000,3,2.25,1640
700000,3,2.5,2030
411500,5,3,2420
285000,4,3.5,2770
395000,4,3,1980
237950,2,1.75,1460
680000,3,2.5,1610
199950,2,1,1010
765000,4,3.5,2760
515000,2,1,1060
470000,3,1.5,1510
330000,2,1,880
284000,3,2.5,2150
295000,3,2.5,1660
555000,4,2.5,2160
350000,3,1,1370
240000,3,2.25,1460
419900,3,1.5,1450
528000,3,2,1560
481000,4,2.5,2480
304700,2,1,740
715000,4,2.5,2927
738950,4,2.75,2260
215000,3,1.5,1240
300000,6,2,2040
346000,3,1.75,1270
473000,4,3.5,4370
500000,3,1.75,1700
750000,2,1.5,1300
519900,4,2,1820
378500,2,1,880
314500,3,1.75,1870
499950,3,1.5,1350
1735000,5,3.5,4870
630000,3,2.5,2460
360000,4,1.5,1720
460000,2,1.5,2730
361000,3,1,1100
713400,3,2.25,1810
445000,2,1,930
305000,4,1.5,1590
1430000,3,2.75,2710
222000,3,1,1460
510000,5,3.25,3400
500000,5,3,2920
605000,2,1,910
393000,3,2,1320
725000,4,2.5,2490
320000,3,1.75,2220
210000,4,1.5,1130
419900,4,2.5,2750
410000,4,2.5,2240
721000,3,2.25,2680
605000,2,2,1270
738000,3,1.75,1520
725000,6,3,2480
255000,2,1,960
303000,3,2.25,1340
394950,3,2.5,1090
530000,4,3,2240
